latitude,longitude,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temperature of Wettest Quarter,Mean Temperature of Driest Quarter,Mean Temperature of Warmest Quarter,Mean Temperature of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter,Evapotranspiration,Climate water deficit,Palmer Drought Severity Index,Reference evapotranspiration,Precipitation accumulation,Soil moisture,Minimum temperature,Maximum temperature,Vapor pressure,Vapor pressure deficit,Wind-speed at 10m,Snow cover,Soil bulk density at 0-30 cm depth,Clay content at 0-30 cm depth,Soil organic carbon content at 0-30 cm depth,Soil pH in H2O at 0-30 cm depth,Sand content,Soil water content,Percent tree cover,Percent non tree cover,Percent non vegetation,Normalized Difference Vegetation Index,Enhanced Vegetation Index,Gross primary production,Net photosynthesis,leaf area index,Elevation,latitude,longitude,The estimated number of persons per square kilometer,Global Human Modification,Species cluster 2,0
46.24604825,-86.60105661,-0.2230273547869684,-0.2528635129851699,-0.5437636347863785,0.2577805992500556,-0.155773861065711,-0.2320164865427753,0.2193513800958804,-0.2490774235611683,-0.4633193758871021,-0.1931675304454038,-0.263545919934118,0.2118567070919506,-0.1824184293391132,0.615068986580599,-1.1127929088533408,-0.131389336693234,0.7295814855707846,0.2240086572284105,0.1661574068807884,0.6362013519246508,-0.4939079561969531,0.8525304073438834,-0.1067432765040009,0.4410890883015585,0.6437983945088499,0.3586050833069486,0.3331193109651857,0.0319438972910887,-0.3838763590749953,0.5191609889521488,-0.8429473917081141,1.8968437154988045,0.1590094621609537,0.7929309337878456,-0.794607252330363,0.9209858949272638,-0.7514115705357279,1.7525837467959424,-0.1148930439886158,-0.9337324077127788,1.259093146499012,1.0620803173992868,0.2813289089602778,0.6085953723196617,0.6498957345608068,0.140266214439462,46.24604825,-86.60105661,-0.1340390342833259,-0.6953686091753037,0.8125,0.8225973299339986
53.8064637,157.6239043,-0.6349482770680186,-1.6907844606475737,-0.8829773318780825,-0.0337861327540225,-1.2211814299910806,-0.342161945050359,-0.4185750318260287,-0.8079401578956622,-0.3118976269457958,-0.9803137463728844,-0.4352008631794427,0.2381575073647125,0.0766747632267838,0.4882604664494736,-0.728674873780931,0.046745932585708,0.4911947578998407,0.3145256005613873,0.3602973682814214,-0.0188294523849875,-0.6216465220766996,-0.5328486583835328,-0.5470727971000602,0.3779343915491258,-0.3045219429163372,0.1010912090260864,-0.0774724529313447,-0.3212847338400599,-0.6140492817121262,-0.5810918950453919,0.2009490376439608,1.0896578825133036,0.8280513425625327,0.3454013059190742,-0.7343396240644875,-0.5030989330330381,1.1227038940272005,-0.1409808653229255,1.426895050605165,-1.007048277350984,-0.1997615117326599,-0.0154559821937113,-0.6503278705488448,-0.6616271710413419,-0.3332103381472092,0.3087417603563667,53.8064637,157.6239043,-0.1276426025096892,-0.5973873306746912,1.10344827586207,1.077797810304321
42.82521546,-6.853152704,-0.1014769187040356,-0.572401501354593,-0.0107135393565576,-0.6211507762503647,-0.4753961317433219,0.2936777472434195,-0.7810332204180225,-1.3289138932922244,0.5429025686906104,-0.5349547031507572,0.1582347977543939,0.7641735128199519,0.3357679557926809,0.7418775067117246,-0.7877699560997632,0.4433489849425978,0.8821489912801886,-0.2126024812012421,1.3989461617748078,0.8045882776731457,-0.4039597308759755,-0.3000341881379125,0.0771848494744348,1.3068338576269989,2.1303847693403104,0.4308669727020808,0.3824391459593576,-0.0751013894612765,-0.3320271522948609,0.7173736739730675,-0.7075125925055346,1.5801785040968,1.22947647080348,0.0470482206732266,-0.6439381816656741,-0.5632715313975578,0.5336961765931377,0.941324951743028,0.4018835749749507,-0.8614790869099102,0.745648621178357,0.5485279958282271,0.2734149907577599,0.7192398800296657,-0.0581278696918433,2.768097430637619,42.82521546,-6.853152704,-0.1133830613448383,0.1440715696605678,0.866666666666667,0.8917299143024398
62.00229573,-150.0552131,-0.4728810289574415,-0.3167711106590545,-0.4953045352018492,0.2260467530886619,-0.5819368886358589,-0.3671950038020826,0.0961155959746025,-0.315383171702549,-0.3167821994922896,-0.5349547031507572,-0.3910610206306449,-0.1899610748530239,-0.2181554214171679,0.0444306459905343,-0.3150092975491049,-0.1818049789419912,0.0430277098784661,0.016352140170405,-0.1493200303952401,0.0780622240173544,-0.605806149497375,-0.4879780813559242,-0.4896391274430196,0.1879926432762713,1.3525783695848266,0.1209202255857028,0.1022842778842421,-0.1922981807517036,-0.5580074603344098,-0.4469752240059365,0.0626297658336796,1.2386768055260116,0.3262699322613485,0.5244131570665828,-1.0959453936597414,-0.9443646543728496,1.551073143070156,-0.6134308828595418,-1.1384808925693437,1.1669266397470943,0.0651422586785798,-0.0752515952657727,-0.4476024138159399,-0.2309347585763375,-0.3647700568186237,-0.2199228837277135,62.00229573,-150.0552131,-0.1340390342833259,-0.3548618608727229,0.962962962962963,0.9864880397087994
42.20438223,23.3176758,-0.4931394349712636,-0.891939489724016,-0.2530090372792035,-0.4417103006832111,-1.0855841030369426,-0.0818181340324339,-0.694043255155944,-1.1584133980715312,0.1863287727965666,-1.0528140557346262,-0.1997883695858545,0.1285708395615376,-0.3164321496318186,0.4248562063839108,-1.1127929088533408,-0.2423037496404998,0.5388721034340295,-0.0954629074762133,0.4719278460867853,0.2340141529754603,-0.4992478206985996,-0.3396021718314395,-0.2980910728343554,0.3101484888197799,0.4158704008645962,0.2158630584771129,0.1156641450329337,-0.3522229376689964,-0.4818119510262325,1.01227086335751,0.2389874575403877,1.344231875993346,1.1291201887432432,-0.0722930134251122,-0.824741066463301,-0.4830414002448646,0.0785538494849977,-0.2200362467433952,1.3969988825659505,-0.9486080914074873,-0.4090145277047419,-0.3851763682792676,-0.4259110492220731,-0.3062717715720509,-0.765435425492846,4.003584767361587,42.20438223,23.3176758,0.028860195564815,0.034019051559129,1.10344827586207,1.160898066484246
43.45646536,-7.436485943,0.2226575775171185,-0.9238932885609584,0.1346637593970297,-0.8190545804932384,-0.301056711373716,0.5940744522641023,-1.0854980988352974,-0.7795234086922134,0.6992088901784105,-0.172453156342049,0.4525004147463791,0.5771455997692002,0.2017542354999755,0.5516647265150363,-0.758222414940347,0.2954631010129101,0.672368670929758,-0.265847741985346,1.141710712918969,1.0095264367711967,-0.4661103310932877,-0.3198101213321926,0.0978741592779853,1.1572645955385343,2.4921370655673205,0.664741790507944,0.5497417909249062,0.3407763556770062,-0.3321890293063505,0.1172362742400736,-1.0398408972067636,1.9216802026675888,1.3298327528637168,-0.0722930134251122,-0.9151425088621143,0.0585119850358135,0.6140154107886918,0.8735631962397681,0.6011913619030478,-0.9719841657848856,1.5697493319533535,1.5282030791443697,0.5554493780973616,0.8606925873749126,0.354987420463855,0.7618828838570069,43.45646536,-7.436485943,-0.0285119609724553,0.609135767810951,0.8,0.8560719496659863
41.81271562,24.11767567,-0.1960161467685389,-0.6682628978654199,-0.3014681368637326,-0.3320842866711236,-0.5431947952203909,0.0884066654792862,-0.5345616521754667,-0.675328661612901,0.4061345373887853,-0.5038831419957251,-0.0232289993906635,-0.0102389396558171,-0.361103389729387,0.4565583364166922,-1.1718879911721731,-0.329690862871679,0.4816592887930029,-0.1859798508091901,0.2729343856511366,0.5565144786505123,-0.2889826139816611,-0.4002838250314922,0.0403939649704284,0.2181681692155297,0.1367552389519286,0.4352429156048953,0.3568068995005577,-0.1665607698510293,-0.2037558083904635,-0.2201139657834601,-0.1607375913668339,1.3380227542011498,0.6607908724621381,0.0768835291978114,-0.7343396240644875,-0.2423510067867854,0.4533769423975836,1.5417693963413568,-0.2458667325413654,-0.7169724453041728,0.7447599157044203,0.2859045830817989,0.2091715791665195,0.4642646177449211,-0.041783854933771,2.644161396859666,41.81271562,24.11767567,-0.0922231820331909,0.5856430496542973,1.0,0.9798402204421941
-4.616443616,55.43642066,1.1612970561575442,-2.233999040875593,1.3946003485947878,-1.490465834732181,0.2994457365660379,1.595396802333045,-2.0858826993492,0.953898292718166,1.099743838990898,0.7804080524122696,1.3352972657223343,2.2764695285037653,2.3638422562222896,1.5344307575312588,-0.3741043798679372,2.2011743780159314,1.5496318287588318,1.7840947982026574,0.811672778537893,2.906816610946614,-0.1966700510650749,0.4231170511130728,1.296565597345703,2.642594114259594,-0.2771810056484697,1.4366726863640942,1.1007316505378577,2.3642621729880697,0.20980758056329,0.3947198566558172,-1.0819034767410909,1.3256045106167575,2.968985359847585,0.1962247632961505,-1.6986216763184974,-1.405687908500835,1.3636615966138628,1.1126116114873783,0.5670243127153741,-1.081426695824525,1.3992332486866723,1.7089025861294818,2.460174832086996,0.664210675794268,2.259096164098182,0.0666791943838025,-4.616443616,55.43642066,3.131545722774292,2.0535962619329133,0.142857142857143,0.24764875886527246
36.23354985,139.6759905,0.4184888356507326,-0.4126325071698814,-0.4468454356173201,-0.0587885570023933,0.4640996335817768,0.3287240294958324,-0.1286084809524336,0.8875925445767854,0.0886373218666916,0.625050246637109,0.3298897409997186,0.8883717363302168,0.6216638924171192,0.3931540763511295,-0.3150092975491049,0.7088713674527191,0.4053755359383008,1.6509816462423974,-0.0571035487299394,1.431231555634487,-0.5569983174216551,-0.0070215838412442,0.2388478959644388,1.0120357910696878,-0.3213978842619522,0.7647441322869872,0.6973082267526863,0.6415523021268307,-0.0632627501185977,-0.6469954272535929,-1.0739165693165598,1.9651440552129624,1.664353693064506,-0.3706460986709598,0.6819496401835903,-0.8440769904319835,0.5872423327235069,0.6345147809921576,0.7748738619403898,-0.9666714216082044,1.0400388715911657,1.423807398293074,0.3504970238505369,0.1794931334877289,0.1931037756858817,-0.3206209111723002,36.23354985,139.6759905,1.8300786056431824,2.288880009617017,0.28,0.3568804696003675
42.58354883,23.26975914,-0.4053530089113677,-0.8599856908870737,-0.3014681368637326,-0.4038220116299107,-0.9596722994366718,-0.0417652400296762,-0.6577974362967446,-1.0068574023198045,0.2449436433544916,-0.8974562499594654,-0.1556485270370568,0.0818138612988497,-0.2717609095342501,0.5833668565478177,-1.1718879911721731,-0.2355816640073322,0.6151558562887315,-0.0262440684568781,0.316615876966279,0.5218017743325051,-0.4320583552265064,-0.5385380670368178,-0.1008589196191232,0.2450416245255094,0.4514772028878656,0.362482359220838,0.2753588330693267,-0.1848975707167276,-0.3694531173512676,0.4666248219305712,-0.1925851391559516,1.2076311965650304,0.9618597186428486,0.0470482206732266,-1.035677765393866,-0.2423510067867854,0.2659653959412905,-0.2313298726606051,1.482416505535135,-1.0059857285156475,0.0395020006487534,0.2116059612256597,-0.0160214097931015,-0.0420001095862725,-0.2804425897712598,3.387777599527384,42.58354883,23.26975914,2.91442406368616,1.4944084399919704,1.08571428571429,1.255050443903134
